,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 5 2024 9:26:16:830 AM,37606.070312,-49438.230469,5012.609863,0.0,0.0,0.0,0.0,0.0,0.0,-135.878006,0.0,0.0,-1359.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:26:16:831 AM,37606.070312,-49438.230469,5012.609863,0.0,0.0,0.0,0.0,0.0,0.0,-135.878006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:26:16:832 AM,37606.070312,-49438.230469,5012.609863,0.0,0.0,0.0,0.0,0.0,0.0,-135.878006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:26:17:181 AM,37606.070312,-49438.230469,4993.319824,0.0,0.0,0.0,19.294001,0.0,0.0,-233.685013,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:26:17:182 AM,37606.070312,-49438.230469,4993.319824,0.0,0.0,0.0,19.294001,0.0,0.0,-233.685013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:26:17:182 AM,37606.070312,-49438.230469,4993.319824,0.0,0.0,0.0,19.294001,0.0,0.0,-233.685013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:26:17:227 AM,37606.070312,-49438.230469,4981.429688,0.0,0.0,0.0,31.177002,0.0,0.0,-277.827026,0.0,0.0,-441.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:26:17:323 AM,37606.070312,-49438.230469,4948.299805,0.0,0.0,0.0,64.311005,0.0,0.0,-374.912018,0.0,0.0,-971.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:26:17:424 AM,37604.398438,-49437.980469,4918.540039,-2.0,0.0,2.0,94.068001,-25.525002,2.015,-186.028015,-255.0,20.0,1889.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:26:17:516 AM,37603.300781,-49437.847656,4909.409668,-3.0,0.0,2.0,103.204002,-7.536,1.231,-53.497002,180.0,-8.0,1325.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:26:17:627 AM,37603.078125,-49437.820312,4907.799805,-3.0,0.0,2.0,104.808006,0.636,-0.688,3.75,82.0,-19.0,572.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:26:17:714 AM,37603.167969,-49437.878906,4908.580078,-3.0,0.0,2.0,105.581001,1.292,-0.804,10.305,7.0,-1.0,66.0,0.0,0.0,0.0,0.0,true
